1.006991947669999971e-01 7.359609458363999579e+01
1.014291941186999946e-01 6.839777005108000196e+01
1.020170019949000056e-01 6.450474785352000140e+01
1.029051071531000006e-01 5.907670854647999903e+01
1.033518535815999978e-01 5.612397634954000125e+01
1.045544463587999989e-01 5.215895520475000069e+01
1.053119835390999987e-01 4.777005411926000278e+01
1.060754224116000066e-01 4.439590436777999827e+01
1.071539608502000002e-01 4.065980343758999993e+01
1.080867856097000035e-01 3.723830318187000188e+01
1.090281555813999992e-01 3.460786566110999729e+01
1.101365019669000023e-01 3.146422375119000137e+01
1.107749865698999941e-01 2.989144589132000007e+01
1.115782456628000019e-01 2.798428782271999893e+01
1.122242143809999981e-01 2.581805442413000051e+01
1.133652716231000057e-01 2.364535722327000045e+01
1.141870912511999958e-01 2.197521098480000035e+01
1.153483309266000040e-01 2.027381984771999868e+01
1.170279228558000068e-01 1.816396854282999840e+01
1.180467050187000017e-01 1.663548050894999975e+01
1.195936272372999931e-01 1.557376873289999963e+01
1.202860000348000002e-01 1.436822016990000073e+01
1.216844524346999967e-01 1.287308433829999998e+01
1.231013203455000038e-01 1.231923424530000055e+01
1.245327462890999937e-01 1.111843126543999993e+01
1.256171059776000076e-01 1.025765968051000065e+01
1.267114010454999939e-01 9.603142672474000108e+00
1.281858033943999997e-01 8.924704218368999520e+00
1.294886483740000094e-01 8.054820657007999429e+00
1.313756727374000011e-01 7.540705944175000397e+00
1.332896774923000016e-01 6.956772665876999717e+00
1.340618639307999960e-01 6.512944671128000351e+00
1.354244315611000116e-01 5.878133324236999968e+00
1.370010181367999902e-01 5.584192344263000152e+00
1.385946098637000079e-01 5.114232824664999733e+00
1.404102517347000090e-01 4.718223861932999696e+00
1.422491253000000011e-01 4.289594758156000331e+00
1.443212637861999992e-01 3.928546609394000022e+00
1.459997201377999931e-01 3.571674511128999807e+00
1.479123717574999941e-01 3.295110035701000140e+00
1.502845399349999889e-01 3.017750460587000028e+00
1.524737300508000049e-01 2.763751358422000148e+00
1.538025815633000115e-01 2.625574754921999876e+00
1.560439303008999967e-01 2.457992301056000084e+00
1.578596432948000117e-01 2.284341179355000140e+00
1.596961728412999992e-01 2.107469301820000140e+00
1.622570096974000065e-01 1.915995559576000096e+00
1.639074214410000119e-01 1.780644365873000012e+00
1.662957031724000001e-01 1.654829133655000062e+00
1.694529001420000125e-01 1.515521419858999908e+00
1.719213151514999982e-01 1.387962469911999897e+00
1.746795508438999944e-01 1.299366340121000052e+00
1.767124502732000113e-01 1.216444291810999889e+00
1.795468538550999971e-01 1.122240118042999946e+00
1.819000480714000056e-01 1.058337837817999949e+00
1.837506184943999976e-01 9.908026900742999965e-01
1.864287597685000131e-01 9.343798610079999678e-01
1.885983950663999986e-01 8.747502634249000319e-01
1.919019646596999973e-01 8.189091618404999995e-01
1.938546675694000077e-01 7.722870379349999759e-01
1.963957665979000067e-01 7.336643917801000114e-01
1.992585971985000037e-01 6.969696960829999677e-01
2.018697463298000094e-01 6.524876065222999788e-01
2.045151128042000110e-01 6.108444586011000377e-01
2.077958655701999946e-01 5.676810087715999931e-01
2.105201194342999904e-01 5.432543632321999993e-01
2.126622718113999888e-01 5.123258141147000178e-01
2.163865119065999931e-01 4.726477151492999851e-01
