2.528184328858000263e-01 1.021073918001999953e-01
2.561089221217999756e-01 9.631723232507999333e-02
2.605675222780000078e-01 9.152083103114999618e-02
2.654835089099000234e-01 8.570331450613000168e-02
2.701066021421000274e-01 8.203189176566999530e-02
2.744118470501999973e-01 7.738014494306000302e-02
2.787857135085000104e-01 7.299218270514999662e-02
2.852774092518000071e-01 6.885304673417000365e-02
2.898258476801999772e-01 6.542430574490000483e-02
2.948700165309000032e-01 6.171431808253999979e-02
3.017348030395000102e-01 5.779145089229999893e-02
3.092061443590000125e-01 5.451429621164999989e-02
3.159490582367999734e-01 5.104909801045000306e-02
3.237708153968000269e-01 4.780416493984000065e-02
3.322646776750999842e-01 4.476549585905000017e-02
3.380506889755999778e-01 4.284779803800999737e-02
3.444318008598999947e-01 4.071406527813999782e-02
3.514394425303000169e-01 3.868658804828999792e-02
3.565320230662999967e-01 3.730050282592999727e-02
3.653619600865999906e-01 3.544301402874999729e-02
3.722532676595000090e-01 3.294876655975999963e-02
3.798269513433999989e-01 3.130798533352999874e-02
3.881136155789999820e-01 2.974891165856000108e-02
3.977276088967000023e-01 2.847450551224000106e-02
4.052332574577000024e-01 2.685981410757999968e-02
4.140742097117999787e-01 2.552225026744000050e-02
4.225007811359000054e-01 2.442890900567000131e-02
4.298581515045999946e-01 2.338240511530999960e-02
4.386038360996999952e-01 2.221800913503000144e-02
4.481771163370000255e-01 2.142196958525000028e-02
4.579593498185000056e-01 2.065445099615000057e-02
4.659319640160000109e-01 1.962590155498000061e-02
4.747247194018999750e-01 1.851298408795000114e-02
4.829961269054999784e-01 1.798042006887999936e-02
4.935383449524000099e-01 1.733620728593000121e-02
5.014120704911000370e-01 1.671507572734000011e-02
5.108792658297000022e-01 1.599902280117999898e-02
5.220275862662000499e-01 1.531364468627000042e-02
5.311181027014999501e-01 1.465762731209999982e-02
5.427054778757000042e-01 1.392770743266999976e-02
5.553480148906999592e-01 1.333106187601000060e-02
5.666522714198000132e-01 1.285342895988000021e-02
5.773485121357000427e-01 1.221335447054000024e-02
5.891034100877999835e-01 1.186201223893999963e-02
6.002291801850999642e-01 1.143701327413999998e-02
6.098050112698000236e-01 1.102724141555000079e-02
6.195336115699999757e-01 1.063215109766999997e-02
6.312371013629000105e-01 1.032629542939999916e-02
6.431555319219000033e-01 9.883929855993999272e-03
6.553021270059999903e-01 9.529802759150999419e-03
6.686409760684000059e-01 9.188363530651000310e-03
6.812623758107999583e-01 8.730801808167000175e-03
6.941319717660999755e-01 8.479642358206000360e-03
7.082578277133000366e-01 8.116385091387000664e-03
7.226780579789999770e-01 7.882900600498999460e-03
7.363229914468000237e-01 7.545207003790000387e-03
7.513110417510999728e-01 7.274873008075000147e-03
7.666041778051000399e-01 7.014224693509999754e-03
7.810784833231000368e-01 6.713744085555999573e-03
7.992778329349999877e-01 6.473200219240000421e-03
8.178934147106999841e-01 6.150848079774000332e-03
8.345418526729000419e-01 5.930471973776999667e-03
8.502988940415999730e-01 5.676417976080000254e-03
8.676069541533000251e-01 5.473040023420999711e-03
8.839967495455000046e-01 5.315596783715999772e-03
9.006961613967999769e-01 5.162682722241999748e-03
9.177066526749000364e-01 4.977711170340000033e-03
9.323474002117999593e-01 4.799366885086000373e-03
9.513255794860000503e-01 4.627412420974999670e-03
9.692922547825000290e-01 4.461618839836999952e-03
9.918817789256999529e-01 4.333271208270999923e-03
1.012076633241000057e+00 4.208615759995999912e-03
1.031185720852999976e+00 4.028323927688999724e-03
1.050665651130999967e+00 3.912440914401999967e-03
1.075146458013999995e+00 3.772263741681000128e-03
1.095451606664999966e+00 3.637108916947000108e-03
1.114532976545999921e+00 3.506796496642000053e-03
1.137219591675999952e+00 3.381152984327999867e-03
1.160367998889999974e+00 3.260011099695999878e-03
1.184004573838999930e+00 3.212778476905999835e-03
1.208111075628000020e+00 3.120356303909999941e-03
1.232714280631000081e+00 3.052788675790000204e-03
1.257818530371000110e+00 2.986684144804999889e-03
1.279734241109000026e+00 2.900766039744000126e-03
1.302038024858999998e+00 2.837953379282000168e-03
1.328547704523999951e+00 2.756313820233999897e-03
1.355597125043999984e+00 2.677022790816999814e-03
1.381198847422999920e+00 2.581108885831000059e-03
1.413394681076999948e+00 2.525218023265999884e-03
1.442178490604999919e+00 2.470537411278000018e-03
1.469436451380000008e+00 2.434743066390999966e-03
1.497195291561000063e+00 2.364702680320000198e-03
1.523289084273000027e+00 2.313497838385999809e-03
1.547598462962000099e+00 2.246945320376999861e-03
1.585941727440000060e+00 2.166440477196000108e-03
1.613582232938999939e+00 2.119528768963999978e-03
1.655960726388999937e+00 2.073632878333999882e-03
1.699435987985000063e+00 1.999337572536999917e-03
1.741549498781000072e+00 1.941822519963999974e-03
1.777024680185000038e+00 1.913688452990999940e-03
1.813231153147000008e+00 1.899774648142000047e-03
1.866224065444000102e+00 1.858637273292999999e-03
1.912470730739999958e+00 1.805169753871999896e-03
1.965520116493999936e+00 1.753240337487000028e-03
2.031747732116000016e+00 1.740493098578000004e-03
2.082096218705999924e+00 1.690424239049999897e-03
2.149142281661999831e+00 1.665932552365999905e-03
2.196082480842000084e+00 1.641795713124000102e-03
2.266799041846999874e+00 1.618008580121999907e-03
2.319627186743999925e+00 1.571463239391000018e-03
2.380560346263000060e+00 1.548695117398000065e-03
2.439599351772999913e+00 1.548695117398000065e-03
2.507258599206000138e+00 1.493207582196000045e-03
2.576843552326999909e+00 1.482350956676000038e-03
2.640737852071000091e+00 1.471573266139999904e-03
2.702306535546000088e+00 1.450252398553000029e-03
2.773331875788000112e+00 1.460873936678000039e-03
2.854411667582999801e+00 1.450252398553000029e-03
2.916783792039999934e+00 1.450252398553000029e-03
2.993403368278999999e+00 1.429240438042000049e-03
3.067626505300999895e+00 1.418848896772999940e-03
3.148238587619999862e+00 1.418848896772999940e-03
3.230938137426000001e+00 1.398291925433999905e-03
3.330191816654000103e+00 1.388125400709999940e-03
3.427584459070999845e+00 1.398291925433999905e-03
3.512590150308000148e+00 1.398291925433999905e-03
3.615299818402000209e+00 1.398291925433999905e-03
3.726361000394000200e+00 1.388125400709999940e-03
3.829816798157999802e+00 1.398291925433999905e-03
3.947467892613000018e+00 1.388125400709999940e-03
4.045405602796999567e+00 1.408532909012000104e-03
4.145733546194000141e+00 1.408532909012000104e-03
4.260832478179000127e+00 1.418848896772999940e-03
4.372800013303000277e+00 1.418848896772999940e-03
4.487752763312999882e+00 1.439708086168999934e-03
4.618976611551000033e+00 1.439708086168999934e-03
4.726735612058999614e+00 1.450252398553000029e-03
4.857965034949000227e+00 1.460873936678000039e-03
4.992837809793999604e+00 1.471573266139999904e-03
5.109318852529000310e+00 1.482350956676000038e-03
5.228542342837999790e+00 1.504143720815000022e-03
5.373703538750000064e+00 1.515159954881000089e-03
5.491177527846000217e+00 1.537435060098999969e-03
5.627388182948999784e+00 1.548695117398000065e-03
5.783622625540999707e+00 1.560037642500000047e-03
5.918552382898999653e+00 1.571463239391000018e-03
6.047937257423999569e+00 1.594566086646000006e-03
6.198017783206999809e+00 1.629858751745999956e-03
6.360952101407000292e+00 1.653820099898999953e-03
6.490648111257000252e+00 1.678133715513000033e-03
6.651682787388000229e+00 1.702804777444999907e-03
6.826510486223000385e+00 1.715275989960999940e-03
6.925728845211000184e+00 1.766080936203999908e-03
7.097524067326999919e+00 1.779015578486999949e-03
7.263106654963999986e+00 1.792044953105999955e-03
7.443306229465999735e+00 1.818390679678999955e-03
7.616992189127000046e+00 1.845123727624000060e-03
7.772298105324000339e+00 1.872249791141000026e-03
7.919388022925000215e+00 1.913688452990999940e-03
8.080820989204999805e+00 1.927704161486999907e-03
8.233749669672999261e+00 1.970370199571999919e-03
8.401630902111000054e+00 1.999337572536999917e-03
8.585380167320000311e+00 2.058556169713000178e-03
8.798427742835000842e+00 2.104118366285000034e-03
8.990726312276999366e+00 2.119528768963999978e-03
9.174085690740000132e+00 2.166440477196000108e-03
9.347748964660999249e+00 2.230608513493000100e-03
9.477973538326999403e+00 2.260216962438000177e-03
9.631521264616999645e+00 2.276992420699000194e-03
9.773271969691000649e+00 2.293892387361000113e-03
